case,beta,c,gamma,t,S,I,R
recovery_slow,0.05,10.0,0.15,13.452057948678707,343,354,303
recovery_slow,0.05,10.0,0.15,13.452061581993348,343,353,304
recovery_slow,0.05,10.0,0.15,13.46500383828386,342,354,304
recovery_slow,0.05,10.0,0.15,13.50588147356514,341,355,304
recovery_slow,0.05,10.0,0.15,13.506502978010998,341,354,305
recovery_slow,0.05,10.0,0.15,13.51356247954222,340,355,305
recovery_slow,0.05,10.0,0.15,13.517108199283674,340,354,306
recovery_slow,0.05,10.0,0.15,13.523504090256024,339,355,306
recovery_slow,0.05,10.0,0.15,13.536809777807175,338,356,306
recovery_slow,0.05,10.0,0.15,13.53906391449509,337,357,306
recovery_slow,0.05,10.0,0.15,13.566720125241126,337,356,307
recovery_slow,0.05,10.0,0.15,13.583654223535417,336,357,307
recovery_slow,0.05,10.0,0.15,13.589539022816972,335,358,307
recovery_slow,0.05,10.0,0.15,13.591026022879221,334,359,307
recovery_slow,0.05,10.0,0.15,13.602024102705403,334,358,308
recovery_slow,0.05,10.0,0.15,13.609499319229593,333,359,308
recovery_slow,0.05,10.0,0.15,13.633639345463365,333,358,309
recovery_slow,0.05,10.0,0.15,13.635217996377436,333,357,310
recovery_slow,0.05,10.0,0.15,13.640468713823465,332,358,310
recovery_slow,0.05,10.0,0.15,13.655916712241238,331,359,310
recovery_slow,0.05,10.0,0.15,13.656148709110315,331,358,311
recovery_slow,0.05,10.0,0.15,13.678365020576692,331,357,312
recovery_slow,0.05,10.0,0.15,13.678753985637341,330,358,312
recovery_slow,0.05,10.0,0.15,13.692851259014162,329,359,312
recovery_slow,0.05,10.0,0.15,13.703976240590531,329,358,313
recovery_slow,0.05,10.0,0.15,13.720707147775006,328,359,313
recovery_slow,0.05,10.0,0.15,13.72678977162113,327,360,313
recovery_slow,0.05,10.0,0.15,13.72999756385243,326,361,313
recovery_slow,0.05,10.0,0.15,13.73253986026836,325,362,313
recovery_slow,0.05,10.0,0.15,13.753542040890874,324,363,313
recovery_slow,0.05,10.0,0.15,13.784055726266141,323,364,313
recovery_slow,0.05,10.0,0.15,13.788967250753025,322,365,313
recovery_slow,0.05,10.0,0.15,13.800017842283303,321,366,313
recovery_slow,0.05,10.0,0.15,13.801162787561017,320,367,313
recovery_slow,0.05,10.0,0.15,13.818799806198081,320,366,314
recovery_slow,0.05,10.0,0.15,13.827618488834293,319,367,314
recovery_slow,0.05,10.0,0.15,13.839802532638416,319,366,315
recovery_slow,0.05,10.0,0.15,13.841315510598669,318,367,315
recovery_slow,0.05,10.0,0.15,13.857686296051389,317,368,315
recovery_slow,0.05,10.0,0.15,13.872125819514753,316,369,315
recovery_slow,0.05,10.0,0.15,13.874000417471406,315,370,315
recovery_slow,0.05,10.0,0.15,13.88718038611153,315,369,316
recovery_slow,0.05,10.0,0.15,13.895398807616738,315,368,317
recovery_slow,0.05,10.0,0.15,13.918494460185299,315,367,318
recovery_slow,0.05,10.0,0.15,13.919871866611597,315,366,319
recovery_slow,0.05,10.0,0.15,13.924412947915974,315,365,320
recovery_slow,0.05,10.0,0.15,13.92661787483988,314,366,320
recovery_slow,0.05,10.0,0.15,13.926645879506195,314,365,321
recovery_slow,0.05,10.0,0.15,13.93235409206769,313,366,321
recovery_slow,0.05,10.0,0.15,13.939271220980622,313,365,322
recovery_slow,0.05,10.0,0.15,13.940282959913475,312,366,322
recovery_slow,0.05,10.0,0.15,13.943956263127452,311,367,322
recovery_slow,0.05,10.0,0.15,13.964761303695404,310,368,322
recovery_slow,0.05,10.0,0.15,13.970382134296662,309,369,322
recovery_slow,0.05,10.0,0.15,13.990862500817487,308,370,322
recovery_slow,0.05,10.0,0.15,13.994594704473704,308,369,323
recovery_slow,0.05,10.0,0.15,14.002497322966668,307,370,323
recovery_slow,0.05,10.0,0.15,14.00823975354682,306,371,323
recovery_slow,0.05,10.0,0.15,14.014908032192812,306,370,324
recovery_slow,0.05,10.0,0.15,14.035953895410087,305,371,324
recovery_slow,0.05,10.0,0.15,14.04008490457794,304,372,324
recovery_slow,0.05,10.0,0.15,14.04987514821401,304,371,325
recovery_slow,0.05,10.0,0.15,14.05410124696221,304,370,326
recovery_slow,0.05,10.0,0.15,14.055637642019954,304,369,327
recovery_slow,0.05,10.0,0.15,14.067418980766412,304,368,328
recovery_slow,0.05,10.0,0.15,14.075494214664456,303,369,328
recovery_slow,0.05,10.0,0.15,14.078356843112553,303,368,329
recovery_slow,0.05,10.0,0.15,14.08280714996274,303,367,330
recovery_slow,0.05,10.0,0.15,14.089191179698057,303,366,331
recovery_slow,0.05,10.0,0.15,14.103892782540361,303,365,332
recovery_slow,0.05,10.0,0.15,14.103945963935368,303,364,333
recovery_slow,0.05,10.0,0.15,14.1082170312194,302,365,333
recovery_slow,0.05,10.0,0.15,14.11021908072339,301,366,333
recovery_slow,0.05,10.0,0.15,14.116516674064485,301,365,334
recovery_slow,0.05,10.0,0.15,14.119723382675842,300,366,334
recovery_slow,0.05,10.0,0.15,14.13867330466632,300,365,335
recovery_slow,0.05,10.0,0.15,14.17366451829839,299,366,335
recovery_slow,0.05,10.0,0.15,14.181071109709704,298,367,335
recovery_slow,0.05,10.0,0.15,14.182030231222445,298,366,336
recovery_slow,0.05,10.0,0.15,14.209552939065242,297,367,336
recovery_slow,0.05,10.0,0.15,14.212931264529793,297,366,337
recovery_slow,0.05,10.0,0.15,14.21904361350576,296,367,337
recovery_slow,0.05,10.0,0.15,14.221215557018194,295,368,337
recovery_slow,0.05,10.0,0.15,14.22691461985089,295,367,338
recovery_slow,0.05,10.0,0.15,14.227396431384092,295,366,339
recovery_slow,0.05,10.0,0.15,14.231526173010833,295,365,340
recovery_slow,0.05,10.0,0.15,14.243951523577902,294,366,340
recovery_slow,0.05,10.0,0.15,14.24507018020566,293,367,340
recovery_slow,0.05,10.0,0.15,14.246170324892969,293,366,341
recovery_slow,0.05,10.0,0.15,14.254078691340174,293,365,342
recovery_slow,0.05,10.0,0.15,14.260343844422085,292,366,342
recovery_slow,0.05,10.0,0.15,14.260554005737571,291,367,342
recovery_slow,0.05,10.0,0.15,14.268832781454684,290,368,342
recovery_slow,0.05,10.0,0.15,14.282302581348771,289,369,342
recovery_slow,0.05,10.0,0.15,14.31728017891647,288,370,342
recovery_slow,0.05,10.0,0.15,14.335158148291232,288,369,343
recovery_slow,0.05,10.0,0.15,14.344766411063015,288,368,344
recovery_slow,0.05,10.0,0.15,14.346624408401585,287,369,344
recovery_slow,0.05,10.0,0.15,14.369233180514067,286,370,344
recovery_slow,0.05,10.0,0.15,14.371806257454255,285,371,344
recovery_slow,0.05,10.0,0.15,14.376918627813694,285,370,345
recovery_slow,0.05,10.0,0.15,14.392070404145397,284,371,345
recovery_slow,0.05,10.0,0.15,14.415318757568905,284,370,346
recovery_slow,0.05,10.0,0.15,14.420748490628618,283,371,346
recovery_slow,0.05,10.0,0.15,14.420946158799792,282,372,346
recovery_slow,0.05,10.0,0.15,14.428969943950943,281,373,346
recovery_slow,0.05,10.0,0.15,14.489595602931576,281,372,347
recovery_slow,0.05,10.0,0.15,14.491470559150379,281,371,348
recovery_slow,0.05,10.0,0.15,14.502863143194604,281,370,349
recovery_slow,0.05,10.0,0.15,14.50380977026223,281,369,350
recovery_slow,0.05,10.0,0.15,14.508846217265257,280,370,350
recovery_slow,0.05,10.0,0.15,14.519467562700115,279,371,350
recovery_slow,0.05,10.0,0.15,14.530782280449909,278,372,350
recovery_slow,0.05,10.0,0.15,14.555673193418205,277,373,350
recovery_slow,0.05,10.0,0.15,14.56120430010484,277,372,351
recovery_slow,0.05,10.0,0.15,14.56969653460822,276,373,351
recovery_slow,0.05,10.0,0.15,14.570569833432973,275,374,351
recovery_slow,0.05,10.0,0.15,14.596037208444402,274,375,351
recovery_slow,0.05,10.0,0.15,14.596609618295918,273,376,351
recovery_slow,0.05,10.0,0.15,14.60461708435874,273,375,352
recovery_slow,0.05,10.0,0.15,14.616894290770745,273,374,353
recovery_slow,0.05,10.0,0.15,14.619689351710853,273,373,354
recovery_slow,0.05,10.0,0.15,14.63574908598398,273,372,355
recovery_slow,0.05,10.0,0.15,14.657778933460541,273,371,356
recovery_slow,0.05,10.0,0.15,14.669278102814962,272,372,356
recovery_slow,0.05,10.0,0.15,14.675456604805378,271,373,356
recovery_slow,0.05,10.0,0.15,14.69852716917782,270,374,356
recovery_slow,0.05,10.0,0.15,14.709593383218403,270,373,357
recovery_slow,0.05,10.0,0.15,14.71826880165698,269,374,357
recovery_slow,0.05,10.0,0.15,14.719852646189794,269,373,358
recovery_slow,0.05,10.0,0.15,14.733183320054515,269,372,359
recovery_slow,0.05,10.0,0.15,14.73382931148691,269,371,360
recovery_slow,0.05,10.0,0.15,14.734737655092598,268,372,360
recovery_slow,0.05,10.0,0.15,14.751689179973448,267,373,360
recovery_slow,0.05,10.0,0.15,14.756100177212595,267,372,361
recovery_slow,0.05,10.0,0.15,14.770030615043233,267,371,362
recovery_slow,0.05,10.0,0.15,14.773199817125636,267,370,363
recovery_slow,0.05,10.0,0.15,14.790084806208707,267,369,364
recovery_slow,0.05,10.0,0.15,14.803142329878915,266,370,364
recovery_slow,0.05,10.0,0.15,14.81178620462937,266,369,365
recovery_slow,0.05,10.0,0.15,14.831837559611863,266,368,366
recovery_slow,0.05,10.0,0.15,14.867664493701012,265,369,366
recovery_slow,0.05,10.0,0.15,14.873860593807166,264,370,366
recovery_slow,0.05,10.0,0.15,14.874373522449414,264,369,367
recovery_slow,0.05,10.0,0.15,14.881908847719444,264,368,368
recovery_slow,0.05,10.0,0.15,14.88812597777033,263,369,368
recovery_slow,0.05,10.0,0.15,14.89083346459277,262,370,368
recovery_slow,0.05,10.0,0.15,14.91006859046467,261,371,368
recovery_slow,0.05,10.0,0.15,14.915819471621532,260,372,368
recovery_slow,0.05,10.0,0.15,14.944739569000793,260,371,369
recovery_slow,0.05,10.0,0.15,14.950754061383241,259,372,369
recovery_slow,0.05,10.0,0.15,14.95092527773247,258,373,369
recovery_slow,0.05,10.0,0.15,14.953238443853683,257,374,369
recovery_slow,0.05,10.0,0.15,14.953541327554763,257,373,370
recovery_slow,0.05,10.0,0.15,14.976267657690396,257,372,371
recovery_slow,0.05,10.0,0.15,14.978500499277688,256,373,371
recovery_slow,0.05,10.0,0.15,14.991387422700077,255,374,371
recovery_slow,0.05,10.0,0.15,15.007387351329958,255,373,372
recovery_slow,0.05,10.0,0.15,15.011483169056344,255,372,373
recovery_slow,0.05,10.0,0.15,15.016791849186095,255,371,374
recovery_slow,0.05,10.0,0.15,15.029091271856263,254,372,374
recovery_slow,0.05,10.0,0.15,15.044469385600037,253,373,374
recovery_slow,0.05,10.0,0.15,15.053010496416086,252,374,374
recovery_slow,0.05,10.0,0.15,15.07795363245299,251,375,374
recovery_slow,0.05,10.0,0.15,15.103590182820406,251,374,375
recovery_slow,0.05,10.0,0.15,15.111296530665998,251,373,376
recovery_slow,0.05,10.0,0.15,15.119508958132998,250,374,376
recovery_slow,0.05,10.0,0.15,15.122992775053467,250,373,377
recovery_slow,0.05,10.0,0.15,15.123783649917435,249,374,377
recovery_slow,0.05,10.0,0.15,15.126205440392383,249,373,378
recovery_slow,0.05,10.0,0.15,15.148061605502322,249,372,379
recovery_slow,0.05,10.0,0.15,15.158519474841015,249,371,380
recovery_slow,0.05,10.0,0.15,15.184639405539677,249,370,381
recovery_slow,0.05,10.0,0.15,15.212971758663127,248,371,381
recovery_slow,0.05,10.0,0.15,15.21689582009631,247,372,381
recovery_slow,0.05,10.0,0.15,15.226733380881267,247,371,382
recovery_slow,0.05,10.0,0.15,15.235952890985068,246,372,382
recovery_slow,0.05,10.0,0.15,15.23982894990855,246,371,383
recovery_slow,0.05,10.0,0.15,15.251192531860093,245,372,383
recovery_slow,0.05,10.0,0.15,15.256839434543146,245,371,384
recovery_slow,0.05,10.0,0.15,15.26329245383473,244,372,384
recovery_slow,0.05,10.0,0.15,15.267720488342157,243,373,384
recovery_slow,0.05,10.0,0.15,15.291071839792533,243,372,385
recovery_slow,0.05,10.0,0.15,15.292420204366023,242,373,385
recovery_slow,0.05,10.0,0.15,15.293643200987262,242,372,386
recovery_slow,0.05,10.0,0.15,15.301093122949732,241,373,386
recovery_slow,0.05,10.0,0.15,15.305006852691642,241,372,387
recovery_slow,0.05,10.0,0.15,15.308478929327805,241,371,388
recovery_slow,0.05,10.0,0.15,15.322058127316781,241,370,389
recovery_slow,0.05,10.0,0.15,15.335433538768129,241,369,390
recovery_slow,0.05,10.0,0.15,15.336699648744114,241,368,391
recovery_slow,0.05,10.0,0.15,15.370057718179833,240,369,391
recovery_slow,0.05,10.0,0.15,15.379081579350643,240,368,392
recovery_slow,0.05,10.0,0.15,15.3944215622074,240,367,393
recovery_slow,0.05,10.0,0.15,15.409927560790024,239,368,393
recovery_slow,0.05,10.0,0.15,15.410144536378107,238,369,393
recovery_slow,0.05,10.0,0.15,15.413015883016893,238,368,394
recovery_slow,0.05,10.0,0.15,15.415541193925685,238,367,395
recovery_slow,0.05,10.0,0.15,15.42428043457199,238,366,396
recovery_slow,0.05,10.0,0.15,15.434490110004067,238,365,397
recovery_slow,0.05,10.0,0.15,15.477060996042383,238,364,398
recovery_slow,0.05,10.0,0.15,15.48760765462231,237,365,398
recovery_slow,0.05,10.0,0.15,15.490750477836752,236,366,398
recovery_slow,0.05,10.0,0.15,15.506523864998787,235,367,398
recovery_slow,0.05,10.0,0.15,15.52037943909781,234,368,398
recovery_slow,0.05,10.0,0.15,15.523325702318909,233,369,398
recovery_slow,0.05,10.0,0.15,15.52877795529786,233,368,399
recovery_slow,0.05,10.0,0.15,15.5302004564255,232,369,399
recovery_slow,0.05,10.0,0.15,15.53507664577958,231,370,399
recovery_slow,0.05,10.0,0.15,15.541082536856143,230,371,399
recovery_slow,0.05,10.0,0.15,15.546304260220714,230,370,400
recovery_slow,0.05,10.0,0.15,15.579857306076564,230,369,401
recovery_slow,0.05,10.0,0.15,15.584891466169118,230,368,402
recovery_slow,0.05,10.0,0.15,15.591144056692,229,369,402
recovery_slow,0.05,10.0,0.15,15.595328513864255,228,370,402
recovery_slow,0.05,10.0,0.15,15.599082199229898,228,369,403
recovery_slow,0.05,10.0,0.15,15.624269809641048,228,368,404
recovery_slow,0.05,10.0,0.15,15.62910122750956,228,367,405
recovery_slow,0.05,10.0,0.15,15.635803141971653,227,368,405
recovery_slow,0.05,10.0,0.15,15.649112526536694,226,369,405
recovery_slow,0.05,10.0,0.15,15.64947016954392,225,370,405
recovery_slow,0.05,10.0,0.15,15.694615436447084,225,369,406
recovery_slow,0.05,10.0,0.15,15.69491338239283,224,370,406
recovery_slow,0.05,10.0,0.15,15.707016727440424,224,369,407
recovery_slow,0.05,10.0,0.15,15.710636311932417,224,368,408
recovery_slow,0.05,10.0,0.15,15.717028663339073,223,369,408
recovery_slow,0.05,10.0,0.15,15.718313289303707,223,368,409
recovery_slow,0.05,10.0,0.15,15.722623811488857,223,367,410
recovery_slow,0.05,10.0,0.15,15.72775321127027,222,368,410
recovery_slow,0.05,10.0,0.15,15.734991312000972,221,369,410
recovery_slow,0.05,10.0,0.15,15.749160580168365,220,370,410
recovery_slow,0.05,10.0,0.15,15.74987509796053,220,369,411
recovery_slow,0.05,10.0,0.15,15.772225996242106,219,370,411
recovery_slow,0.05,10.0,0.15,15.772758283051047,219,369,412
recovery_slow,0.05,10.0,0.15,15.77464144458801,219,368,413
recovery_slow,0.05,10.0,0.15,15.788419459408129,219,367,414
recovery_slow,0.05,10.0,0.15,15.791300917484794,218,368,414
recovery_slow,0.05,10.0,0.15,15.815122898874433,218,367,415
recovery_slow,0.05,10.0,0.15,15.834878274696454,218,366,416
recovery_slow,0.05,10.0,0.15,15.84449828082959,218,365,417
recovery_slow,0.05,10.0,0.15,15.858305189360598,217,366,417
recovery_slow,0.05,10.0,0.15,15.86594297589514,216,367,417
recovery_slow,0.05,10.0,0.15,15.883572007540963,216,366,418
recovery_slow,0.05,10.0,0.15,15.88548427668937,216,365,419
recovery_slow,0.05,10.0,0.15,15.89649244852788,216,364,420
recovery_slow,0.05,10.0,0.15,15.9076658743348,215,365,420
recovery_slow,0.05,10.0,0.15,15.918062749163042,215,364,421
recovery_slow,0.05,10.0,0.15,15.921811988343304,214,365,421
recovery_slow,0.05,10.0,0.15,15.922812172005315,213,366,421
recovery_slow,0.05,10.0,0.15,15.94413969049445,212,367,421
recovery_slow,0.05,10.0,0.15,15.944605427479019,212,366,422
recovery_slow,0.05,10.0,0.15,15.94818114897703,211,367,422
recovery_slow,0.05,10.0,0.15,15.977686825458893,210,368,422
recovery_slow,0.05,10.0,0.15,15.977764204334836,209,369,422
recovery_slow,0.05,10.0,0.15,15.987568374035638,209,368,423
recovery_slow,0.05,10.0,0.15,16.004329065290015,208,369,423
recovery_slow,0.05,10.0,0.15,16.0177997110956,208,368,424
recovery_slow,0.05,10.0,0.15,16.039039732610075,208,367,425
recovery_slow,0.05,10.0,0.15,16.053433572752898,208,366,426
recovery_slow,0.05,10.0,0.15,16.069243320105144,207,367,426
recovery_slow,0.05,10.0,0.15,16.097325844870372,207,366,427
recovery_slow,0.05,10.0,0.15,16.10024125533522,207,365,428
recovery_slow,0.05,10.0,0.15,16.107017756305712,206,366,428
recovery_slow,0.05,10.0,0.15,16.1121143316847,206,365,429
recovery_slow,0.05,10.0,0.15,16.118758575388803,206,364,430
recovery_slow,0.05,10.0,0.15,16.129189807104893,205,365,430
recovery_slow,0.05,10.0,0.15,16.144440478602583,204,366,430
recovery_slow,0.05,10.0,0.15,16.144528385336077,204,365,431
recovery_slow,0.05,10.0,0.15,16.153816674810113,203,366,431
recovery_slow,0.05,10.0,0.15,16.15899684272971,202,367,431
recovery_slow,0.05,10.0,0.15,16.16631414320436,202,366,432
recovery_slow,0.05,10.0,0.15,16.188982498151624,202,365,433
recovery_slow,0.05,10.0,0.15,16.203785574256806,202,364,434
recovery_slow,0.05,10.0,0.15,16.20752719975907,202,363,435
recovery_slow,0.05,10.0,0.15,16.218475080129807,202,362,436
recovery_slow,0.05,10.0,0.15,16.256620507688705,201,363,436
recovery_slow,0.05,10.0,0.15,16.271275613673133,200,364,436
recovery_slow,0.05,10.0,0.15,16.27355982392658,200,363,437
recovery_slow,0.05,10.0,0.15,16.31693995543827,200,362,438
recovery_slow,0.05,10.0,0.15,16.319775085546222,199,363,438
recovery_slow,0.05,10.0,0.15,16.3304971449789,199,362,439
recovery_slow,0.05,10.0,0.15,16.339900434191307,198,363,439
recovery_slow,0.05,10.0,0.15,16.347255968732572,197,364,439
recovery_slow,0.05,10.0,0.15,16.364549547273057,197,363,440
recovery_slow,0.05,10.0,0.15,16.374176426254675,197,362,441
recovery_slow,0.05,10.0,0.15,16.41467885929325,197,361,442
recovery_slow,0.05,10.0,0.15,16.42172603036032,197,360,443
recovery_slow,0.05,10.0,0.15,16.42191555557489,196,361,443
recovery_slow,0.05,10.0,0.15,16.44482556828957,196,360,444
recovery_slow,0.05,10.0,0.15,16.44724776360834,195,361,444
recovery_slow,0.05,10.0,0.15,16.461222429394823,195,360,445
recovery_slow,0.05,10.0,0.15,16.47739656267386,194,361,445
recovery_slow,0.05,10.0,0.15,16.488256417299816,193,362,445
recovery_slow,0.05,10.0,0.15,16.51174423650027,192,363,445
recovery_slow,0.05,10.0,0.15,16.51211207027589,192,362,446
recovery_slow,0.05,10.0,0.15,16.516578290823283,192,361,447
recovery_slow,0.05,10.0,0.15,16.532389673285635,192,360,448
recovery_slow,0.05,10.0,0.15,16.536507551220044,191,361,448
recovery_slow,0.05,10.0,0.15,16.544850372176356,190,362,448
recovery_slow,0.05,10.0,0.15,16.581446440405024,190,361,449
recovery_slow,0.05,10.0,0.15,16.597644712710103,190,360,450
recovery_slow,0.05,10.0,0.15,16.60751678948481,189,361,450
recovery_slow,0.05,10.0,0.15,16.62116334301759,188,362,450
recovery_slow,0.05,10.0,0.15,16.62339057253342,188,361,451
recovery_slow,0.05,10.0,0.15,16.62638917007763,188,360,452
recovery_slow,0.05,10.0,0.15,16.62824729418266,188,359,453
recovery_slow,0.05,10.0,0.15,16.636294290641324,188,358,454
recovery_slow,0.05,10.0,0.15,16.646621500600975,187,359,454
recovery_slow,0.05,10.0,0.15,16.652202736141398,187,358,455
recovery_slow,0.05,10.0,0.15,16.674687142207535,186,359,455
recovery_slow,0.05,10.0,0.15,16.702787442100384,185,360,455
recovery_slow,0.05,10.0,0.15,16.710622256653114,185,359,456
recovery_slow,0.05,10.0,0.15,16.713474567964354,185,358,457
recovery_slow,0.05,10.0,0.15,16.71502852665757,185,357,458
recovery_slow,0.05,10.0,0.15,16.71531193724318,185,356,459
recovery_slow,0.05,10.0,0.15,16.723438059804486,184,357,459
recovery_slow,0.05,10.0,0.15,16.72395609877573,184,356,460
recovery_slow,0.05,10.0,0.15,16.729513257253085,184,355,461
recovery_slow,0.05,10.0,0.15,16.75438506580152,183,356,461
recovery_slow,0.05,10.0,0.15,16.757596551124237,183,355,462
recovery_slow,0.05,10.0,0.15,16.809076244333276,183,354,463
recovery_slow,0.05,10.0,0.15,16.81342958613699,183,353,464
recovery_slow,0.05,10.0,0.15,16.819142698503036,183,352,465
recovery_slow,0.05,10.0,0.15,16.82234282281305,183,351,466
recovery_slow,0.05,10.0,0.15,16.827754776088554,183,350,467
recovery_slow,0.05,10.0,0.15,16.829933287549544,182,351,467
recovery_slow,0.05,10.0,0.15,16.8390450956434,182,350,468
recovery_slow,0.05,10.0,0.15,16.84390459382905,182,349,469
recovery_slow,0.05,10.0,0.15,16.844412287770332,182,348,470
recovery_slow,0.05,10.0,0.15,16.848215757410873,182,347,471
recovery_slow,0.05,10.0,0.15,16.852881423953647,181,348,471
